Store_Dept_Date,Weekly_Sales
29_93_2013-05-31,1390.6211000000005
29_95_2013-05-31,30822.32369999997
29_97_2013-05-31,2163.9213
29_98_2013-05-31,241.21000000000006
29_1_2013-06-07,11036.350600000005
29_2_2013-06-07,27284.931
29_3_2013-06-07,7068.8805
29_4_2013-06-07,17334.502899999992
29_5_2013-06-07,8889.086899999997
29_6_2013-06-07,2392.8089999999993
29_7_2013-06-07,19798.290699999998
29_8_2013-06-07,20974.7891
29_9_2013-06-07,16078.34259999999
29_10_2013-06-07,10527.898599999999
29_11_2013-06-07,13712.299
29_12_2013-06-07,2560.4480999999987
29_13_2013-06-07,19558.516999999985
29_14_2013-06-07,9238.999300000003
29_16_2013-06-07,20408.62310000001
29_17_2013-06-07,7140.078299999998
29_18_2013-06-07,628.8261999999999
29_19_2013-06-07,6.601199999999993
29_20_2013-06-07,4408.6112
29_21_2013-06-07,3913.3868000000007
29_22_2013-06-07,5953.6152999999995
29_23_2013-06-07,25093.632999999987
29_24_2013-06-07,4742.3807
29_25_2013-06-07,8194.976
29_26_2013-06-07,4201.6729000000005
29_27_2013-06-07,1164.8219
29_28_2013-06-07,552.3850000000003
29_29_2013-06-07,4499.387300000001
29_30_2013-06-07,3021.4024000000018
29_31_2013-06-07,1567.0270999999996
29_32_2013-06-07,3729.0897000000023
29_33_2013-06-07,3775.226200000002
29_34_2013-06-07,13008.903600000001
29_35_2013-06-07,2893.1166000000003
29_36_2013-06-07,1863.1638999999998
29_38_2013-06-07,43116.675700000014
29_40_2013-06-07,30276.593699999998
29_41_2013-06-07,1509.3663000000006
29_42_2013-06-07,4055.5817999999995
29_44_2013-06-07,1927.7040000000002
29_46_2013-06-07,13830.601500000008
29_49_2013-06-07,17.53090000000001
29_52_2013-06-07,929.5154000000003
29_55_2013-06-07,5439.3901000000005
29_56_2013-06-07,13856.446600000014
29_58_2013-06-07,669.04
29_59_2013-06-07,139.9938000000001
29_60_2013-06-07,247.7780000000001
29_67_2013-06-07,8249.5845
29_71_2013-06-07,2758.439200000001
29_72_2013-06-07,22462.81199999999
29_74_2013-06-07,8753.956800000002
29_79_2013-06-07,8383.828599999995
29_80_2013-06-07,46.15289999999998
29_81_2013-06-07,5535.494900000002
29_82_2013-06-07,9693.178800000003
29_83_2013-06-07,832.7696000000001
29_85_2013-06-07,1667.0009
29_87_2013-06-07,9804.574399999994
29_90_2013-06-07,10638.973999999995
29_91_2013-06-07,4995.671499999998
29_92_2013-06-07,27537.586300000003
29_93_2013-06-07,1808.591100000001
29_95_2013-06-07,36012.139000000025
29_97_2013-06-07,2217.630500000001
29_98_2013-06-07,231.5708
29_1_2013-06-14,11218.054500000006
29_2_2013-06-14,25650.3751
29_3_2013-06-14,6131.422499999998
29_4_2013-06-14,16293.034299999998
29_5_2013-06-14,9969.545699999995
29_6_2013-06-14,2734.3879999999986
29_7_2013-06-14,15614.2789
29_8_2013-06-14,20841.425999999996
29_9_2013-06-14,15155.897100000002
29_10_2013-06-14,10243.572799999998
29_11_2013-06-14,11596.354099999991
29_12_2013-06-14,2637.290799999997
29_13_2013-06-14,19426.41739999998
29_14_2013-06-14,8312.2825
29_16_2013-06-14,15875.958400000009
29_17_2013-06-14,7165.467299999998
29_18_2013-06-14,75.3325
29_19_2013-06-14,9.348799999999997
29_20_2013-06-14,4215.382500000002
29_21_2013-06-14,3835.6289
29_22_2013-06-14,5540.004700000001
29_23_2013-06-14,22886.911099999994
29_24_2013-06-14,4072.4621000000043
29_25_2013-06-14,7354.1385
29_26_2013-06-14,3570.5949
29_27_2013-06-14,1206.9562000000003
29_28_2013-06-14,553.8010000000006
29_29_2013-06-14,4613.344500000001
29_30_2013-06-14,3147.3745999999996
29_31_2013-06-14,1496.9303
29_32_2013-06-14,3956.0961000000007
29_33_2013-06-14,3758.6617000000015
29_34_2013-06-14,11989.930000000004
29_35_2013-06-14,2796.680700000001
29_36_2013-06-14,1692.8471999999997
29_38_2013-06-14,44104.74560000002
29_40_2013-06-14,29873.81629999999
29_41_2013-06-14,1553.1558000000007
29_42_2013-06-14,4026.4934
29_44_2013-06-14,1940.7592000000004
29_46_2013-06-14,13391.307200000003
29_49_2013-06-14,26.015600000000003
29_52_2013-06-14,880.0685000000005
29_54_2013-06-14,31.017100000000024
29_55_2013-06-14,6536.1716000000015
29_56_2013-06-14,16282.278900000003
29_58_2013-06-14,652.05
29_59_2013-06-14,149.3143000000001
29_60_2013-06-14,246.19000000000003
29_67_2013-06-14,9736.0931
29_71_2013-06-14,2689.238500000002
29_72_2013-06-14,24185.863399999987
29_74_2013-06-14,8155.4043
29_79_2013-06-14,8042.542899999996
29_80_2013-06-14,28.646200000000025
29_81_2013-06-14,5412.2780999999995
29_82_2013-06-14,9623.936899999999
29_83_2013-06-14,756.1567000000006
29_85_2013-06-14,1755.3205000000007
29_87_2013-06-14,8945.727499999999
29_90_2013-06-14,10633.608799999995
29_91_2013-06-14,4586.408900000001
29_92_2013-06-14,26051.158999999996
29_93_2013-06-14,1705.027700000001
29_95_2013-06-14,34680.08810000002
29_97_2013-06-14,2135.723699999999
29_98_2013-06-14,269.0318000000001
29_1_2013-06-21,11153.76560000001
29_2_2013-06-21,27087.11119999999
29_3_2013-06-21,6775.713899999995
29_4_2013-06-21,15595.863400000006
29_5_2013-06-21,9941.844200000001
29_6_2013-06-21,2591.8677000000002
29_7_2013-06-21,18073.78650000001
29_8_2013-06-21,21046.087399999993
29_9_2013-06-21,15600.63019999999
29_10_2013-06-21,10432.004600000002
29_11_2013-06-21,11780.802899999995
29_12_2013-06-21,2516.452699999998
29_13_2013-06-21,19757.815399999992
29_14_2013-06-21,8785.162299999995
29_16_2013-06-21,16015.772600000008
29_17_2013-06-21,6938.484299999997
29_18_2013-06-21,151.7899
29_19_2013-06-21,8.482099999999997
29_20_2013-06-21,4145.679900000001
29_21_2013-06-21,3799.3103999999994
29_22_2013-06-21,5477.1259999999975
29_23_2013-06-21,25161.911399999983
29_24_2013-06-21,4123.632600000004
29_25_2013-06-21,7468.3422
29_26_2013-06-21,3618.8849000000005
29_27_2013-06-21,1218.4108
29_28_2013-06-21,474.4573000000002
29_29_2013-06-21,4287.304800000001
29_30_2013-06-21,3002.1100000000006
29_31_2013-06-21,1637.7608000000007
29_32_2013-06-21,3909.8582999999994
29_33_2013-06-21,3896.1503000000002
29_34_2013-06-21,12412.8668
29_35_2013-06-21,2646.978500000001
29_36_2013-06-21,1651.0291
29_38_2013-06-21,42729.378500000006
29_40_2013-06-21,30691.569400000015
29_41_2013-06-21,1706.6456000000014
29_42_2013-06-21,4070.653600000001
29_44_2013-06-21,1903.123900000001
29_46_2013-06-21,13008.505000000003
29_49_2013-06-21,27.382999999999996
29_52_2013-06-21,869.9886000000002
29_54_2013-06-21,31.85680000000003
29_55_2013-06-21,6367.965900000001
29_56_2013-06-21,15324.1292
29_58_2013-06-21,678.3
29_59_2013-06-21,150.07470000000004
29_60_2013-06-21,216.70800000000003
29_67_2013-06-21,9125.751099999994
29_71_2013-06-21,2654.675800000002
29_72_2013-06-21,23906.44629999999
29_74_2013-06-21,8126.113000000001
29_79_2013-06-21,8236.661399999994
29_80_2013-06-21,69.28320000000001
29_81_2013-06-21,5496.626400000001
29_82_2013-06-21,9620.698699999999
29_83_2013-06-21,745.4280000000006
29_85_2013-06-21,1779.3062999999995
29_87_2013-06-21,9428.581799999998
29_90_2013-06-21,10565.867999999993
29_91_2013-06-21,4616.430200000003
29_92_2013-06-21,25650.78829999998
29_93_2013-06-21,1689.4129000000003
29_95_2013-06-21,34848.82420000001
29_97_2013-06-21,2153.6492999999987
29_98_2013-06-21,246.52230000000017
29_1_2013-06-28,11267.969900000011
29_2_2013-06-28,27303.81179999999
29_3_2013-06-28,7308.306399999994
29_4_2013-06-28,16578.216700000004
29_5_2013-06-28,9189.941999999994
29_6_2013-06-28,2540.0573000000018
29_7_2013-06-28,19669.523999999983
29_8_2013-06-28,20701.474300000013
29_9_2013-06-28,15905.542299999996
29_10_2013-06-28,11354.820299999994
29_11_2013-06-28,16767.373799999998
29_12_2013-06-28,2572.3915999999995
29_13_2013-06-28,19210.89349999998
29_14_2013-06-28,8569.879600000002
29_16_2013-06-28,16626.57160000001
29_17_2013-06-28,6246.711600000002
29_18_2013-06-28,172.5629
29_20_2013-06-28,3984.6269
29_21_2013-06-28,3625.8556999999987
29_22_2013-06-28,6064.214199999996
29_23_2013-06-28,24645.470899999975
29_24_2013-06-28,3629.4309999999987
29_25_2013-06-28,6462.942199999999
29_26_2013-06-28,2649.6010000000038
29_27_2013-06-28,1091.1545000000012
29_28_2013-06-28,246.96859999999973
29_29_2013-06-28,4486.338800000001
29_30_2013-06-28,2981.6696000000015
29_31_2013-06-28,1595.5164000000002
29_32_2013-06-28,3666.8015
29_33_2013-06-28,3699.5694000000008
29_34_2013-06-28,10758.934699999994
29_35_2013-06-28,2377.8202
29_36_2013-06-28,1332.3194
29_38_2013-06-28,40824.328699999925
29_40_2013-06-28,30307.352600000006
29_41_2013-06-28,1384.9315999999997
29_42_2013-06-28,4068.7653000000014
29_44_2013-06-28,1801.750500000002
29_46_2013-06-28,13345.533800000016
29_49_2013-06-28,-27.24810000000002
29_52_2013-06-28,758.4421999999998
29_54_2013-06-28,11.09720000000001
29_55_2013-06-28,3207.4670000000006
29_56_2013-06-28,7280.109499999992
29_59_2013-06-28,137.9999000000001
29_60_2013-06-28,220.04399999999998
29_67_2013-06-28,7058.171899999992
29_71_2013-06-28,2732.507500000001
29_72_2013-06-28,23655.217599999974
29_74_2013-06-28,8825.976900000003
29_79_2013-06-28,8401.843999999992
29_80_2013-06-28,88.77109999999998
29_81_2013-06-28,5615.394899999996
29_82_2013-06-28,9870.225600000003
29_83_2013-06-28,741.1102000000005
29_85_2013-06-28,1492.6715999999997
29_87_2013-06-28,9152.577500000003
29_90_2013-06-28,10515.898799999994
29_91_2013-06-28,4809.263700000001
29_92_2013-06-28,25037.49749999996
29_93_2013-06-28,1596.8125999999995
29_95_2013-06-28,34922.17070000001
29_97_2013-06-28,2293.7193000000007
29_98_2013-06-28,264.63230000000004
29_1_2013-07-05,10857.6654
29_2_2013-07-05,27223.068700000007
29_3_2013-07-05,7153.5731000000005
29_4_2013-07-05,17213.0829
29_5_2013-07-05,8325.322100000001
29_6_2013-07-05,1880.0149000000008
29_7_2013-07-05,22600.126299999985
29_8_2013-07-05,21152.869699999996
29_9_2013-07-05,17280.437899999997
29_10_2013-07-05,11116.2129
29_11_2013-07-05,14430.6338
29_12_2013-07-05,2544.8489
29_13_2013-07-05,19568.68019999998
29_14_2013-07-05,9257.373700000004
29_16_2013-07-05,20096.592200000017
29_17_2013-07-05,6433.0596
29_18_2013-07-05,172.21889999999993
29_19_2013-07-05,6.315399999999994
29_20_2013-07-05,4386.323800000001
29_21_2013-07-05,3661.1539999999986
29_22_2013-07-05,6543.444300000003
29_23_2013-07-05,20409.897000000008
29_24_2013-07-05,3502.929699999999
29_25_2013-07-05,6054.827599999999
29_26_2013-07-05,2749.8748000000023
29_27_2013-07-05,1099.5464000000013
29_28_2013-07-05,254.08640000000005
29_29_2013-07-05,4510.126399999999
29_30_2013-07-05,3005.710400000002
29_31_2013-07-05,1515.8699000000001
29_32_2013-07-05,3372.1192000000005
29_33_2013-07-05,3556.0054
29_34_2013-07-05,9999.8224
29_35_2013-07-05,2169.7808999999993
29_36_2013-07-05,1024.8020999999999
29_38_2013-07-05,42968.07610000001
29_40_2013-07-05,30233.9511
29_41_2013-07-05,1132.9779999999998
29_42_2013-07-05,4243.612799999999
29_44_2013-07-05,1730.6137000000008
29_46_2013-07-05,13506.9778
29_49_2013-07-05,-19.811499999999995
29_52_2013-07-05,734.0985000000004
29_55_2013-07-05,5833.830999999997
29_56_2013-07-05,13000.35950000001
29_58_2013-07-05,998.5103999999999
29_59_2013-07-05,122.81660000000005
29_60_2013-07-05,240.91400000000004
29_67_2013-07-05,5482.538900000001
29_71_2013-07-05,2716.9152999999997
29_72_2013-07-05,22608.207299999995
29_74_2013-07-05,8573.662900000001
29_79_2013-07-05,8847.149800000003
29_80_2013-07-05,53.641299999999966
29_81_2013-07-05,5567.3565
29_82_2013-07-05,9458.305300000007
29_83_2013-07-05,820.1892999999997
29_85_2013-07-05,1582.2574999999986
29_87_2013-07-05,10185.654999999997
29_90_2013-07-05,10523.309299999995
29_91_2013-07-05,5170.927399999997
29_92_2013-07-05,27314.449500000002
29_93_2013-07-05,1968.3995000000002
29_95_2013-07-05,36369.71250000002
29_97_2013-07-05,2575.8104000000003
29_98_2013-07-05,211.10670000000005
29_1_2013-07-12,10635.261199999999
29_2_2013-07-12,26629.9991
29_3_2013-07-12,7391.7532999999985
29_4_2013-07-12,15954.3836
29_5_2013-07-12,8805.8746
29_6_2013-07-12,2250.390000000001
29_7_2013-07-12,17944.1559
29_8_2013-07-12,20197.63729999998
29_9_2013-07-12,16088.530300000006
29_10_2013-07-12,10678.732399999997
29_11_2013-07-12,13930.164899999998
29_12_2013-07-12,2398.482200000001
29_13_2013-07-12,17823.452400000013
29_14_2013-07-12,8025.1381
29_16_2013-07-12,14454.999999999993
29_17_2013-07-12,6196.595099999999
29_18_2013-07-12,21.119199999999996
29_19_2013-07-12,8.107199999999995
29_20_2013-07-12,4175.541000000003
29_21_2013-07-12,3687.7173000000003
29_22_2013-07-12,6252.112800000005
29_23_2013-07-12,19549.90590000001
29_24_2013-07-12,3193.2921
29_25_2013-07-12,6002.4356
29_26_2013-07-12,2676.253700000004
29_27_2013-07-12,1023.0687000000007
29_28_2013-07-12,302.3340999999997
29_29_2013-07-12,4567.154200000003
29_30_2013-07-12,3190.4818
29_31_2013-07-12,1506.8213000000012
29_32_2013-07-12,3301.948299999998
29_33_2013-07-12,3408.8813
29_34_2013-07-12,9090.28030000001
29_35_2013-07-12,2260.7641
29_36_2013-07-12,744.9188
29_38_2013-07-12,44457.94230000002
29_40_2013-07-12,30485.108200000006
29_41_2013-07-12,942.4425000000003
29_42_2013-07-12,4132.709599999999
29_44_2013-07-12,1740.992800000001
29_46_2013-07-12,12878.23929999999
29_49_2013-07-12,-7.199899999999998
29_52_2013-07-12,659.6061000000005
29_54_2013-07-12,23.27740000000002
29_55_2013-07-12,3174.7253999999994
29_56_2013-07-12,4591.034400000003
29_59_2013-07-12,102.18270000000001
29_60_2013-07-12,246.42399999999998
29_67_2013-07-12,5418.864500000001
29_71_2013-07-12,2561.5196000000014
29_72_2013-07-12,23029.648100000002
29_74_2013-07-12,8599.5354
29_79_2013-07-12,8905.763999999997
29_80_2013-07-12,51.18539999999997
29_81_2013-07-12,5323.074599999996
29_82_2013-07-12,9048.552200000004
29_83_2013-07-12,826.6074999999998
29_85_2013-07-12,1695.7069000000006
29_87_2013-07-12,9059.491599999994
29_90_2013-07-12,10101.440899999998
29_91_2013-07-12,4605.319000000001
29_92_2013-07-12,25530.299999999992
29_93_2013-07-12,1852.634699999999
29_95_2013-07-12,35121.01400000001
29_97_2013-07-12,2210.7361999999985
29_98_2013-07-12,243.09700000000026
29_1_2013-07-19,11056.521099999996
29_2_2013-07-19,26025.1259
29_3_2013-07-19,9292.32099999999
29_4_2013-07-19,16176.692900000013
29_5_2013-07-19,8557.935
29_6_2013-07-19,2092.6778999999997
29_7_2013-07-19,17633.454200000007
29_8_2013-07-19,19718.510299999994
29_9_2013-07-19,16134.125799999994
29_10_2013-07-19,11001.039400000003
29_11_2013-07-19,15135.13600000001
29_12_2013-07-19,2307.153300000001
29_13_2013-07-19,17773.396200000003
29_14_2013-07-19,8959.462499999992
29_16_2013-07-19,13563.377600000002
29_17_2013-07-19,6177.2992
29_18_2013-07-19,24.71619999999999
29_19_2013-07-19,11.585799999999999
29_20_2013-07-19,4226.0487
29_21_2013-07-19,3564.735
29_22_2013-07-19,5662.7774000000045
29_23_2013-07-19,18615.3605
29_24_2013-07-19,3205.1331
29_25_2013-07-19,5356.352900000001
29_26_2013-07-19,2750.094100000004
29_27_2013-07-19,968.7555000000004
29_28_2013-07-19,317.49729999999965
29_29_2013-07-19,4203.950400000002
29_30_2013-07-19,3209.7576000000013
29_31_2013-07-19,1475.0947000000003
29_32_2013-07-19,3265.711099999998
29_33_2013-07-19,3557.7379000000014
29_34_2013-07-19,9075.457100000005
29_35_2013-07-19,2393.9647000000004
29_36_2013-07-19,1605.1228
29_38_2013-07-19,44079.012800000004
29_40_2013-07-19,30294.111300000004
29_41_2013-07-19,849.7579000000001
29_42_2013-07-19,3930.4395999999992
29_44_2013-07-19,1736.2300000000002
29_46_2013-07-19,13040.579100000008
29_49_2013-07-19,-7.847399999999998
29_52_2013-07-19,663.4533000000004
29_55_2013-07-19,3262.6691999999975
29_56_2013-07-19,3316.7972999999974
29_58_2013-07-19,744.0402
29_59_2013-07-19,108.08130000000001
29_60_2013-07-19,237.94800000000004
29_67_2013-07-19,4929.304800000001
29_71_2013-07-19,2498.4881000000005
29_72_2013-07-19,22051.63410000001
29_74_2013-07-19,8448.840300000002
29_79_2013-07-19,8486.765399999993
29_80_2013-07-19,46.12449999999999
29_81_2013-07-19,5305.236100000001
29_82_2013-07-19,9229.988899999998
29_83_2013-07-19,802.1728000000002
29_85_2013-07-19,1700.9787
29_87_2013-07-19,8813.80479999999
29_90_2013-07-19,10157.5782
29_91_2013-07-19,4740.107800000004
29_92_2013-07-19,24735.771599999982
29_93_2013-07-19,1787.068
29_94_2013-07-19,525.0436999999997
29_95_2013-07-19,35846.57520000002
29_97_2013-07-19,2249.262700000001
29_98_2013-07-19,207.07069999999993
29_1_2013-07-26,11369.693900000013
29_2_2013-07-26,25110.423199999997
29_3_2013-07-26,8438.195199999993
29_4_2013-07-26,15481.157700000003
29_5_2013-07-26,8405.728000000005
29_6_2013-07-26,2220.3189000000007
29_7_2013-07-26,16011.530300000008
29_8_2013-07-26,20338.756200000003
29_9_2013-07-26,15635.135099999998
29_10_2013-07-26,10317.4517
29_11_2013-07-26,11657.37510000001
29_12_2013-07-26,2455.9379
29_13_2013-07-26,18070.047199999994
29_14_2013-07-26,7843.448199999995
29_16_2013-07-26,13197.000800000007
29_17_2013-07-26,6291.978799999999
29_18_2013-07-26,13.9646
29_19_2013-07-26,9.533
29_20_2013-07-26,3830.5485000000017
29_21_2013-07-26,3768.514100000001
29_22_2013-07-26,5425.8071999999975
29_23_2013-07-26,17346.067300000002
29_24_2013-07-26,3480.0907
29_25_2013-07-26,5498.869700000001
29_26_2013-07-26,2771.5086000000024
29_27_2013-07-26,975.3221000000005
29_28_2013-07-26,278.8280999999998
29_29_2013-07-26,4130.974300000003
29_30_2013-07-26,3053.433
29_31_2013-07-26,1637.0080000000007
29_32_2013-07-26,3290.2977999999985
29_33_2013-07-26,3686.954300000003
29_34_2013-07-26,8905.831900000003
29_35_2013-07-26,2386.7162000000008
29_36_2013-07-26,969.3008000000002
29_38_2013-07-26,40903.596
29_40_2013-07-26,27701.652300000023
29_41_2013-07-26,881.3368000000003
29_42_2013-07-26,3958.2612999999983
29_44_2013-07-26,1708.3657999999996
29_46_2013-07-26,12630.971299999994
29_49_2013-07-26,8.334399999999999
29_52_2013-07-26,688.7919999999999
29_54_2013-07-26,23.700300000000016
29_55_2013-07-26,3596.6952999999967
29_56_2013-07-26,2888.2768999999976
29_59_2013-07-26,139.3916
29_60_2013-07-26,213.26399999999998
29_67_2013-07-26,4700.4
29_71_2013-07-26,2562.8222000000005
29_72_2013-07-26,23806.81619999999
29_74_2013-07-26,8480.838899999997
29_79_2013-07-26,8245.812399999993
29_80_2013-07-26,35.00930000000002
29_81_2013-07-26,5774.0238000000045
29_82_2013-07-26,11282.913799999995
29_83_2013-07-26,637.6654999999998
29_85_2013-07-26,1737.664699999999
29_87_2013-07-26,9524.312999999996
29_90_2013-07-26,10382.565599999998
29_91_2013-07-26,4802.342400000002
29_92_2013-07-26,24963.690599999984
29_93_2013-07-26,1325.665199999999
29_94_2013-07-26,160.96570000000003
29_95_2013-07-26,35055.09930000001
29_97_2013-07-26,2117.7864
29_98_2013-07-26,233.91179999999997
30_1_2012-11-02,21277.550399999993
30_2_2012-11-02,12075.587400000002
30_3_2012-11-02,608.4672000000004
30_4_2012-11-02,12666.739100000006
30_5_2012-11-02,462.7645
30_7_2012-11-02,250.04980000000006
30_8_2012-11-02,11696.966800000002
30_9_2012-11-02,25.705900000000014
30_10_2012-11-02,200.66490000000005
30_11_2012-11-02,1006.6368999999992
30_12_2012-11-02,62.870799999999974
30_13_2012-11-02,10835.288399999994
30_14_2012-11-02,1006.6069999999996
30_16_2012-11-02,951.0367000000005
30_18_2012-11-02,669.0734000000006
30_20_2012-11-02,24.257300000000004
30_21_2012-11-02,1197.1909
30_25_2012-11-02,29.50570000000002
30_28_2012-11-02,90.87909999999997
30_31_2012-11-02,65.79049999999997
30_32_2012-11-02,49.4019
30_38_2012-11-02,63940.01309999999
30_40_2012-11-02,22554.576799999995
30_42_2012-11-02,66.46280000000002
30_46_2012-11-02,5446.173000000002
30_52_2012-11-02,21.411600000000007
30_56_2012-11-02,214.12229999999997
30_59_2012-11-02,24.556300000000007
30_60_2012-11-02,617.604
30_67_2012-11-02,1108.4921999999997
30_72_2012-11-02,126.17239999999994
30_74_2012-11-02,92.50789999999995
30_79_2012-11-02,6775.0843
30_80_2012-11-02,6281.062999999998
30_81_2012-11-02,10397.917399999991
30_82_2012-11-02,4648.8389
30_83_2012-11-02,1224.539899999999
30_85_2012-11-02,51.21369999999999
30_87_2012-11-02,376.4462999999999
30_90_2012-11-02,36692.401
30_91_2012-11-02,29578.9226
30_92_2012-11-02,56243.01210000003
30_93_2012-11-02,22830.162599999992
30_94_2012-11-02,22809.739100000017
30_95_2012-11-02,42621.54480000001
30_96_2012-11-02,17881.27600000001
30_97_2012-11-02,12662.603500000001
30_98_2012-11-02,3488.5984999999987
30_1_2012-11-09,9022.538799999998
30_2_2012-11-09,12409.061199999998
30_3_2012-11-09,576.9258000000003
30_4_2012-11-09,12511.6064
30_5_2012-11-09,370.2279999999999
30_6_2012-11-09,10.416800000000007
30_7_2012-11-09,230.99950000000015
30_8_2012-11-09,11795.623500000003
30_9_2012-11-09,44.074900000000035
30_10_2012-11-09,198.87480000000008
30_11_2012-11-09,977.5085
30_12_2012-11-09,89.40270000000005
30_13_2012-11-09,10487.120699999998
30_14_2012-11-09,1512.24
30_16_2012-11-09,941.9234000000004
30_18_2012-11-09,366.81719999999996
30_20_2012-11-09,19.746099999999995
30_21_2012-11-09,1121.439399999999
30_25_2012-11-09,28.578400000000016
30_28_2012-11-09,84.78129999999997
30_31_2012-11-09,67.51889999999999
30_32_2012-11-09,53.684100000000015
30_38_2012-11-09,63471.39859999996
30_40_2012-11-09,23174.528699999995
30_42_2012-11-09,72.80659999999999
30_46_2012-11-09,5558.337700000001
30_52_2012-11-09,22.1868
30_56_2012-11-09,168.53620000000006
30_59_2012-11-09,24.954500000000003
30_60_2012-11-09,543.674
30_67_2012-11-09,1094.8352000000002
30_72_2012-11-09,36.27260000000002
30_74_2012-11-09,118.31040000000003
30_79_2012-11-09,6174.8939
30_80_2012-11-09,6809.481299999994
30_81_2012-11-09,10458.143300000003
30_82_2012-11-09,4782.9052
30_83_2012-11-09,1160.2224999999996
30_85_2012-11-09,52.37999999999998
30_87_2012-11-09,338.02359999999993
30_90_2012-11-09,35868.56109999998
30_91_2012-11-09,30410.890200000005
30_92_2012-11-09,56850.800300000024
30_93_2012-11-09,23477.55119999999
30_94_2012-11-09,22182.311700000013
30_95_2012-11-09,43031.0935
30_96_2012-11-09,18276.924700000003
30_97_2012-11-09,12962.029900000005
30_98_2012-11-09,3357.5643999999984
30_1_2012-11-16,10587.926499999996
30_2_2012-11-16,12231.312600000003
30_3_2012-11-16,627.2610000000002
30_4_2012-11-16,12458.942599999998
30_5_2012-11-16,480.99670000000003
30_6_2012-11-16,9.850300000000006
30_7_2012-11-16,316.0534
30_8_2012-11-16,11902.126300000009
30_9_2012-11-16,25.06710000000001
30_10_2012-11-16,214.79440000000014
30_11_2012-11-16,978.1223
30_12_2012-11-16,92.43710000000003
30_13_2012-11-16,10451.3508
30_14_2012-11-16,1460.9849999999997
30_16_2012-11-16,828.4837000000006
30_18_2012-11-16,318.5287999999998
30_20_2012-11-16,17.99939999999999
30_21_2012-11-16,1183.8135
30_25_2012-11-16,26.66870000000003
30_28_2012-11-16,77.62329999999999
30_31_2012-11-16,66.0566
30_32_2012-11-16,42.036300000000004
30_38_2012-11-16,65033.44549999997
30_40_2012-11-16,22611.956399999995
30_42_2012-11-16,72.60650000000004
30_46_2012-11-16,5409.648400000001
30_52_2012-11-16,16.592200000000012
30_56_2012-11-16,96.16140000000001
30_59_2012-11-16,22.365600000000008
30_60_2012-11-16,643.3939999999998
30_67_2012-11-16,1118.1337000000003
30_72_2012-11-16,49.28220000000001
30_74_2012-11-16,111.96500000000006
30_79_2012-11-16,5620.580899999998
30_80_2012-11-16,6866.97489999999
30_81_2012-11-16,10541.429800000002
30_82_2012-11-16,4927.585299999997
30_83_2012-11-16,1205.2938999999994
30_85_2012-11-16,51.4085
30_87_2012-11-16,297.98699999999985
30_90_2012-11-16,35457.38010000001
30_91_2012-11-16,30124.40459999999
30_92_2012-11-16,58779.82399999999
30_93_2012-11-16,23594.64409999999
30_94_2012-11-16,22220.799900000016
30_95_2012-11-16,42790.92790000001
30_96_2012-11-16,17696.488200000007
30_97_2012-11-16,12911.077199999994
30_98_2012-11-16,3920.2157999999977
30_1_2012-11-23,9927.534699999995
30_2_2012-11-23,11911.204700000013
30_3_2012-11-23,520.3002999999994
30_4_2012-11-23,13482.231400000017
30_5_2012-11-23,490.8161000000002
30_6_2012-11-23,17.01070000000003
30_7_2012-11-23,339.5975
30_8_2012-11-23,11610.346000000003
30_9_2012-11-23,27.089700000000015
30_10_2012-11-23,188.6644
30_11_2012-11-23,1114.748900000001
30_12_2012-11-23,59.12589999999996
30_13_2012-11-23,10544.901299999996
30_14_2012-11-23,2581.4053000000017
30_16_2012-11-23,1009.2718999999994
30_18_2012-11-23,412.80220000000014
30_21_2012-11-23,1243.9331
30_25_2012-11-23,27.738100000000014
30_28_2012-11-23,82.04149999999996
30_31_2012-11-23,63.0305
30_32_2012-11-23,39.903299999999994
30_38_2012-11-23,58515.85990000001
30_40_2012-11-23,21742.977199999983
30_42_2012-11-23,68.47440000000002
30_44_2012-11-23,1.9510000000000003
30_46_2012-11-23,5136.654299999999
30_52_2012-11-23,18.914500000000018
30_56_2012-11-23,225.88009999999997
30_59_2012-11-23,20.494800000000005
30_60_2012-11-23,734.5900000000001
30_67_2012-11-23,1108.0719999999992
30_72_2012-11-23,111.2122999999999
30_74_2012-11-23,168.53990000000013
30_79_2012-11-23,5650.446399999997
30_80_2012-11-23,6403.566500000002
30_81_2012-11-23,10387.904900000001
30_82_2012-11-23,4888.502199999998
30_83_2012-11-23,1017.102599999999
30_85_2012-11-23,45.75040000000002
30_87_2012-11-23,243.82339999999982
30_90_2012-11-23,37174.4326
30_91_2012-11-23,29099.295399999995
30_92_2012-11-23,69265.37930000002
30_93_2012-11-23,23458.03949999999
30_94_2012-11-23,23552.817800000004
30_95_2012-11-23,42237.03699999999
30_96_2012-11-23,22819.102700000014
30_97_2012-11-23,12155.983599999989
30_98_2012-11-23,5206.710700000007
30_1_2012-11-30,12470.776699999999
30_2_2012-11-30,11694.5322
30_3_2012-11-30,547.9559999999997
30_4_2012-11-30,12965.233700000008
30_5_2012-11-30,507.9756000000003
30_6_2012-11-30,5.563500000000002
30_7_2012-11-30,346.3652999999998
30_8_2012-11-30,11723.027100000001
30_9_2012-11-30,29.77930000000004
30_10_2012-11-30,239.04620000000006
30_11_2012-11-30,1154.8419999999996
30_12_2012-11-30,86.68759999999992
30_13_2012-11-30,10749.955300000003
